"","DateTime","count","DepDelay"
"22471","2008-2-29-22",385,38.2415584415584
"22472","2008-2-29-23",201,47.4925373134328
"22473","2008-2-29-24",2,43
"22474","2008-2-29-3",2,-12
"22475","2008-2-29-4",7,10.1428571428571
"22476","2008-2-29-5",434,-4.12903225806452
"22477","2008-2-29-6",1376,-1.10610465116279
"22478","2008-2-29-7",1287,0.984459984459985
"22479","2008-2-29-8",1248,3.31089743589744
"22480","2008-2-29-9",1211,5.86457473162675
"22481","2008-2-29-NA",367,NA
"22482","2008-2-3-",90,113.533333333333
"22483","2008-2-3-1",22,141.863636363636
"22484","2008-2-3-10",1143,4.90551181102362
"22485","2008-2-3-11",1243,7.96942880128721
"22486","2008-2-3-12",1127,8.16149068322981
"22487","2008-2-3-13",1190,10.6025210084034
"22488","2008-2-3-14",1155,11.7800865800866
"22489","2008-2-3-15",1131,13.1388152077807
"22490","2008-2-3-16",1168,12.6292808219178
"22491","2008-2-3-17",1226,17.6133768352365
"22492","2008-2-3-18",1099,22.6651501364877
"22493","2008-2-3-19",1026,24.3411306042885
"22494","2008-2-3-2",11,168.909090909091
"22495","2008-2-3-20",753,33.5763612217795
"22496","2008-2-3-21",747,37.3293172690763
"22497","2008-2-3-22",379,62.4406332453826
"22498","2008-2-3-23",195,87.5692307692308
"22499","2008-2-3-24",4,79.75
"22500","2008-2-3-3",2,131.5
"22501","2008-2-3-4",7,-6.85714285714286
"22502","2008-2-3-5",320,-5.05
"22503","2008-2-3-6",885,-2.96271186440678
"22504","2008-2-3-7",995,-1.41608040201005
"22505","2008-2-3-8",1107,1.02439024390244
"22506","2008-2-3-9",1122,3.22905525846702
"22507","2008-2-3-NA",710,NA
"22508","2008-2-4-",41,64.4634146341463
"22509","2008-2-4-1",15,76.2
"22510","2008-2-4-10",1143,13.3053368328959
"22511","2008-2-4-11",1181,16.8162574089754
"22512","2008-2-4-12",1114,18.8034111310592
"22513","2008-2-4-13",1134,20.9250440917108
"22514","2008-2-4-14",1116,24.2222222222222
"22515","2008-2-4-15",1105,24.2452488687783
"22516","2008-2-4-16",1114,21.7064631956912
"22517","2008-2-4-17",1165,24.0266094420601
"22518","2008-2-4-18",1093,26.5233302836231
"22519","2008-2-4-19",1008,28.656746031746
"22520","2008-2-4-2",7,36.5714285714286
"22521","2008-2-4-20",773,37.0401034928849
"22522","2008-2-4-21",725,32.2593103448276
"22523","2008-2-4-22",373,44.514745308311
"22524","2008-2-4-23",128,61.40625
"22525","2008-2-4-3",3,173
"22526","2008-2-4-4",6,-6.66666666666667
"22527","2008-2-4-5",378,-2.46560846560847
"22528","2008-2-4-6",1286,-0.357698289269051
"22529","2008-2-4-7",1250,2.0296
"22530","2008-2-4-8",1172,5.45477815699659
"22531","2008-2-4-9",1138,9.47978910369068
"22532","2008-2-4-NA",1695,NA
"22533","2008-2-5-",44,42.5909090909091
"22534","2008-2-5-1",7,66.2857142857143
"22535","2008-2-5-10",1119,11.9463806970509
"22536","2008-2-5-11",1215,12.6946502057613
"22537","2008-2-5-12",1153,12.7085862966175
"22538","2008-2-5-13",1179,11.7404580152672
"22539","2008-2-5-14",1111,12.9468946894689
"22540","2008-2-5-15",1090,15.7798165137615
"22541","2008-2-5-16",1164,17.5498281786942
"22542","2008-2-5-17",1154,18.0199306759099
"22543","2008-2-5-18",1033,24.5527589545015
"22544","2008-2-5-19",1094,29.1060329067642
"22545","2008-2-5-2",2,-1
"22546","2008-2-5-20",792,33.0353535353535
"22547","2008-2-5-21",718,31.5389972144847
"22548","2008-2-5-22",365,48.3945205479452
"22549","2008-2-5-23",103,61.0291262135922
"22550","2008-2-5-3",1,112
"22551","2008-2-5-4",11,-3.90909090909091
"22552","2008-2-5-5",380,-4.73947368421053
"22553","2008-2-5-6",1194,-0.494974874371859
"22554","2008-2-5-7",1180,1.14576271186441
"22555","2008-2-5-8",1167,4.55526992287918
"22556","2008-2-5-9",1152,8.13628472222222
"22557","2008-2-5-NA",1062,NA
"22558","2008-2-6-",44,85.6818181818182
"22559","2008-2-6-1",20,157.8
"22560","2008-2-6-10",1046,11.255258126195
"22561","2008-2-6-11",1099,14.4922656960874
"22562","2008-2-6-12",1049,16.4957102001907
"22563","2008-2-6-13",1130,15.3353982300885
"22564","2008-2-6-14",1065,16.3352112676056
"22565","2008-2-6-15",1070,20.1897196261682
"22566","2008-2-6-16",1078,15.8070500927644
"22567","2008-2-6-17",1165,18.3004291845494
"22568","2008-2-6-18",1020,17.978431372549
"22569","2008-2-6-19",1030,23.9446601941748
"22570","2008-2-6-2",5,184.6
"22571","2008-2-6-20",758,30.7704485488127
"22572","2008-2-6-21",678,26.165191740413
"22573","2008-2-6-22",349,43.9713467048711
"22574","2008-2-6-23",114,75.6228070175439
"22575","2008-2-6-24",2,157.5
"22576","2008-2-6-3",2,177
"22577","2008-2-6-4",10,-4.9
"22578","2008-2-6-5",358,-5.10055865921788
"22579","2008-2-6-6",1191,-1.63811922753988
"22580","2008-2-6-7",1124,1.92615658362989
"22581","2008-2-6-8",1144,5.62674825174825
"22582","2008-2-6-9",1110,7.01441441441441
"22583","2008-2-6-NA",2099,NA
"22584","2008-2-7-",40,20.5
"22585","2008-2-7-1",12,30.1666666666667
"22586","2008-2-7-10",1227,6.54441727791361
"22587","2008-2-7-11",1305,8.52337164750958
"22588","2008-2-7-12",1189,7.92682926829268
"22589","2008-2-7-13",1269,9.67612293144208
"22590","2008-2-7-14",1209,9.36807278742763
"22591","2008-2-7-15",1194,10.3098827470687
"22592","2008-2-7-16",1293,11.3836040216551
"22593","2008-2-7-17",1262,12.2820919175911
"22594","2008-2-7-18",1247,14.5525260625501
"22595","2008-2-7-19",1149,13.917319408181
"22596","2008-2-7-2",3,35.3333333333333
"22597","2008-2-7-20",858,15.2785547785548
"22598","2008-2-7-21",747,16.2342704149933
"22599","2008-2-7-22",291,17.5945017182131
"22600","2008-2-7-23",124,26.4274193548387
"22601","2008-2-7-24",2,39.5
"22602","2008-2-7-3",1,-4
"22603","2008-2-7-4",7,-5
"22604","2008-2-7-5",391,-4.73145780051151
"22605","2008-2-7-6",1300,-1.85538461538462
"22606","2008-2-7-7",1240,0.612096774193548
"22607","2008-2-7-8",1277,4.89898198903681
"22608","2008-2-7-9",1227,4.57783211083945
"22609","2008-2-7-NA",390,NA
"22610","2008-2-8-",45,25.9333333333333
"22611","2008-2-8-1",15,59.4666666666667
"22612","2008-2-8-10",1166,7.72641509433962
"22613","2008-2-8-11",1309,10.2436974789916
"22614","2008-2-8-12",1166,11.3490566037736
"22615","2008-2-8-13",1246,13.7182985553772
"22616","2008-2-8-14",1261,13.853291038858
"22617","2008-2-8-15",1165,15.343347639485
"22618","2008-2-8-16",1293,14.4284609435422
"22619","2008-2-8-17",1339,13.2068707991038
"22620","2008-2-8-18",1163,14.5417024935512
"22621","2008-2-8-19",1163,15.5141874462597
"22622","2008-2-8-2",2,10
"22623","2008-2-8-20",876,22.0639269406393
"22624","2008-2-8-21",756,16.7328042328042
"22625","2008-2-8-22",330,27.2606060606061
"22626","2008-2-8-23",122,22.5655737704918
"22627","2008-2-8-24",1,65
"22628","2008-2-8-3",1,-8
"22629","2008-2-8-4",7,-5.71428571428571
"22630","2008-2-8-5",414,-4.36714975845411
"22631","2008-2-8-6",1359,-1.77704194260486
"22632","2008-2-8-7",1288,-0.383540372670807
"22633","2008-2-8-8",1239,2.31396287328491
"22634","2008-2-8-9",1234,4.83792544570502
"22635","2008-2-8-NA",348,NA
"22636","2008-2-9-",29,3.31034482758621
"22637","2008-2-9-1",11,32.7272727272727
"22638","2008-2-9-10",1091,3.80843263061412
"22639","2008-2-9-11",1148,3.79616724738676
"22640","2008-2-9-12",1102,3.88294010889292
"22641","2008-2-9-13",1103,4.06708975521305
"22642","2008-2-9-14",1071,5.6937441643324
"22643","2008-2-9-15",966,5.96997929606625
"22644","2008-2-9-16",1058,4.70982986767486
"22645","2008-2-9-17",964,6.31846473029046
"22646","2008-2-9-18",833,7.76470588235294
"22647","2008-2-9-19",704,7.78551136363636
"22648","2008-2-9-2",4,156.25
"22649","2008-2-9-20",438,15.8059360730594
"22650","2008-2-9-21",409,8.80195599022005
"22651","2008-2-9-22",190,10.6789473684211
"22652","2008-2-9-23",75,21.8933333333333
"22653","2008-2-9-3",2,44.5
"22654","2008-2-9-4",8,-7.625
"22655","2008-2-9-5",366,-4.83333333333333
"22656","2008-2-9-6",1006,-2.54075546719682
"22657","2008-2-9-7",1064,-0.321428571428571
"22658","2008-2-9-8",1161,-0.878552971576227
"22659","2008-2-9-9",1145,1.93624454148472
"22660","2008-2-9-NA",194,NA
"22661","2008-3-1-",50,29.66
"22662","2008-3-1-1",13,38.2307692307692
"22663","2008-3-1-10",1147,4.64952048823017
"22664","2008-3-1-11",1150,4.78
"22665","2008-3-1-12",1113,6.52021563342318
"22666","2008-3-1-13",1149,6.58746736292428
"22667","2008-3-1-14",1086,7.74677716390424
"22668","2008-3-1-15",1013,8.61599210266535
"22669","2008-3-1-16",1116,7.51075268817204
"22670","2008-3-1-17",1045,7.90047846889952
"22671","2008-3-1-18",901,8.63485016648169
"22672","2008-3-1-19",829,9.27864897466828
"22673","2008-3-1-2",4,91.25
"22674","2008-3-1-20",509,14.6129666011788
"22675","2008-3-1-21",485,10.179381443299
"22676","2008-3-1-22",245,12.7877551020408
"22677","2008-3-1-23",119,11.5294117647059
"22678","2008-3-1-24",2,5.5
"22679","2008-3-1-3",1,-14
"22680","2008-3-1-4",4,-4.5
"22681","2008-3-1-5",341,-1.26686217008798
"22682","2008-3-1-6",1044,1.94540229885057
"22683","2008-3-1-7",1124,0.434163701067616
"22684","2008-3-1-8",1163,2.46259673258813
"22685","2008-3-1-9",1131,3.9867374005305
"22686","2008-3-1-NA",189,NA
"22687","2008-3-10-",41,23.7560975609756
"22688","2008-3-10-1",12,22.25
"22689","2008-3-10-10",1265,8.8600790513834
"22690","2008-3-10-11",1269,9.90070921985816
"22691","2008-3-10-12",1194,10.1323283082077
"22692","2008-3-10-13",1250,10.2832
"22693","2008-3-10-14",1194,13.2889447236181
"22694","2008-3-10-15",1216,14.0756578947368
"22695","2008-3-10-16",1240,14.641935483871
"22696","2008-3-10-17",1303,14.3599386032233
"22697","2008-3-10-18",1216,17.4514802631579
"22698","2008-3-10-19",1238,15.1155088852989
"22699","2008-3-10-2",2,-2.5
"22700","2008-3-10-20",861,18.9303135888502
"22701","2008-3-10-21",819,18.3553113553114
"22702","2008-3-10-22",336,30.014880952381
"22703","2008-3-10-23",137,43.0656934306569
"22704","2008-3-10-24",1,8
"22705","2008-3-10-3",1,46
"22706","2008-3-10-4",8,-6.25
"22707","2008-3-10-5",429,-3.35664335664336
"22708","2008-3-10-6",1361,-0.302718589272594
"22709","2008-3-10-7",1327,1.28560663149962
"22710","2008-3-10-8",1274,4.25824175824176
"22711","2008-3-10-9",1239,7.02098466505246
"22712","2008-3-10-NA",402,NA
"22713","2008-3-11-",33,12.5757575757576
"22714","2008-3-11-1",11,24.9090909090909
"22715","2008-3-11-10",1200,6.05833333333333
"22716","2008-3-11-11",1256,6.94426751592357
"22717","2008-3-11-12",1205,5.66804979253112
"22718","2008-3-11-13",1222,6.930441898527
"22719","2008-3-11-14",1235,6.83967611336032
"22720","2008-3-11-15",1219,7.45939294503692
"22721","2008-3-11-16",1299,5.01847575057737
"22722","2008-3-11-17",1300,7.50384615384615
"22723","2008-3-11-18",1225,6.03102040816327
"22724","2008-3-11-19",1183,6.65257819103973
"22725","2008-3-11-2",3,34
"22726","2008-3-11-20",840,10.9511904761905
"22727","2008-3-11-21",740,9.77972972972973
"22728","2008-3-11-22",284,15.8450704225352
"22729","2008-3-11-23",95,25.5684210526316
"22730","2008-3-11-24",2,5.5
"22731","2008-3-11-3",1,-5
"22732","2008-3-11-4",10,4.3
"22733","2008-3-11-5",481,-4.60914760914761
"22734","2008-3-11-6",1351,-1.920059215396
"22735","2008-3-11-7",1293,0.532095901005414
"22736","2008-3-11-8",1253,1.72386272944932
"22737","2008-3-11-9",1206,3.50912106135987
"22738","2008-3-11-NA",336,NA
"22739","2008-3-12-",48,43.625
"22740","2008-3-12-1",11,38.6363636363636
"22741","2008-3-12-10",1231,3.75954508529651
"22742","2008-3-12-11",1296,5.33256172839506
"22743","2008-3-12-12",1185,5.89367088607595
"22744","2008-3-12-13",1270,5.53937007874016
"22745","2008-3-12-14",1207,7.009942004971
"22746","2008-3-12-15",1180,7.6135593220339
"22747","2008-3-12-16",1282,9.31201248049922
"22748","2008-3-12-17",1249,12.4259407526021
"22749","2008-3-12-18",1215,12.3185185185185
"22750","2008-3-12-19",1201,11.9308909242298
"22751","2008-3-12-2",7,178.857142857143
"22752","2008-3-12-20",878,21.1161731207289
"22753","2008-3-12-21",821,18.6881851400731
"22754","2008-3-12-22",351,25.8917378917379
"22755","2008-3-12-23",121,32.6280991735537
"22756","2008-3-12-24",1,2
"22757","2008-3-12-4",12,-2.83333333333333
"22758","2008-3-12-5",492,-4.91260162601626
"22759","2008-3-12-6",1386,-2.71212121212121
"22760","2008-3-12-7",1297,-0.164225134926754
"22761","2008-3-12-8",1278,0.745696400625978
"22762","2008-3-12-9",1262,2.98019017432647
"22763","2008-3-12-NA",291,NA
"22764","2008-3-13-",56,36.4285714285714
"22765","2008-3-13-1",14,46.0714285714286
"22766","2008-3-13-10",1259,3.36139793486894
"22767","2008-3-13-11",1301,4.92083013066872
"22768","2008-3-13-12",1236,6.2588996763754
"22769","2008-3-13-13",1281,4.8048399687744
"22770","2008-3-13-14",1217,6.1569433032046
"22771","2008-3-13-15",1211,8.08505367464905
"22772","2008-3-13-16",1316,7.31231003039514
"22773","2008-3-13-17",1278,7.88732394366197
"22774","2008-3-13-18",1218,8.52627257799672
"22775","2008-3-13-19",1225,9.30775510204082
"22776","2008-3-13-2",5,68.6
"22777","2008-3-13-20",852,15.1725352112676
"22778","2008-3-13-21",827,12.7363966142684
"22779","2008-3-13-22",329,28.3434650455927
"22780","2008-3-13-23",132,42.6212121212121
"22781","2008-3-13-24",2,5
"22782","2008-3-13-3",2,-0.5
"22783","2008-3-13-4",14,7.07142857142857
"22784","2008-3-13-5",483,-4.30020703933747
"22785","2008-3-13-6",1409,-1.7125621007807
"22786","2008-3-13-7",1349,-1.00296515937732
"22787","2008-3-13-8",1320,0.652272727272727
"22788","2008-3-13-9",1249,2.03923138510809
"22789","2008-3-13-NA",125,NA
"22790","2008-3-14-",82,56.9390243902439
"22791","2008-3-14-1",13,58.2307692307692
"22792","2008-3-14-10",1240,5.87177419354839
"22793","2008-3-14-11",1297,6.7787201233616
"22794","2008-3-14-12",1222,8.5253682487725
"22795","2008-3-14-13",1267,9.70007892659826
"22796","2008-3-14-14",1209,10.7411083540116
"22797","2008-3-14-15",1233,11.3909164639092
"22798","2008-3-14-16",1296,11.4027777777778
"22799","2008-3-14-17",1265,12.6885375494071
"22800","2008-3-14-18",1225,15.5779591836735
"22801","2008-3-14-19",1217,15.4971240755957
"22802","2008-3-14-2",4,-0.25
"22803","2008-3-14-20",922,22.882863340564
"22804","2008-3-14-21",817,21.3035495716034
"22805","2008-3-14-22",378,32.2513227513228
"22806","2008-3-14-23",146,40.0068493150685
"22807","2008-3-14-24",5,58.4
"22808","2008-3-14-3",3,145.666666666667
"22809","2008-3-14-4",10,-6.6
"22810","2008-3-14-5",467,-4.19700214132762
"22811","2008-3-14-6",1411,-1.46633593196315
"22812","2008-3-14-7",1349,-0.511489992587102
"22813","2008-3-14-8",1305,1.71494252873563
"22814","2008-3-14-9",1253,4.18515562649641
"22815","2008-3-14-NA",110,NA
"22816","2008-3-15-",78,82.3461538461538
"22817","2008-3-15-1",37,101.27027027027
"22818","2008-3-15-10",1148,11.5984320557491
"22819","2008-3-15-11",1106,15.254972875226
"22820","2008-3-15-12",1146,16.3298429319372
"22821","2008-3-15-13",1111,16.1458145814581
"22822","2008-3-15-14",1067,18.369259606373
"22823","2008-3-15-15",1009,18.3280475718533
"22824","2008-3-15-16",998,18.0761523046092
"22825","2008-3-15-17",1016,24.3759842519685
"22826","2008-3-15-18",953,28.4249737670514
"22827","2008-3-15-19",846,28.8936170212766
"22828","2008-3-15-2",6,257.833333333333
"22829","2008-3-15-20",642,40.3613707165109
"22830","2008-3-15-21",551,42.1996370235935
"22831","2008-3-15-22",290,57.6206896551724
"22832","2008-3-15-23",185,80.7567567567568
"22833","2008-3-15-24",1,135
"22834","2008-3-15-3",2,-2
"22835","2008-3-15-4",9,-7.55555555555556
"22836","2008-3-15-5",367,-4.1008174386921
"22837","2008-3-15-6",1091,0.973418881759853
"22838","2008-3-15-7",1196,2.34364548494983
"22839","2008-3-15-8",1149,6.0147954743255
"22840","2008-3-15-9",1127,8.60337178349601
"22841","2008-3-15-NA",170,NA
"22842","2008-3-16-",75,56.24
"22843","2008-3-16-1",15,70.0666666666667
"22844","2008-3-16-10",1233,6.35198702351987
"22845","2008-3-16-11",1241,6.77437550362611
"22846","2008-3-16-12",1141,8.69412795793164
"22847","2008-3-16-13",1269,9.71473601260835
"22848","2008-3-16-14",1174,11.9642248722317
"22849","2008-3-16-15",1195,12.0460251046025
"22850","2008-3-16-16",1252,13.8099041533546
"22851","2008-3-16-17",1275,14.9921568627451
"22852","2008-3-16-18",1213,16.8730420445177
"22853","2008-3-16-19",1213,18.39406430338
"22854","2008-3-16-2",7,55.2857142857143
"22855","2008-3-16-20",896,22.6852678571429
"22856","2008-3-16-21",816,23.5416666666667
"22857","2008-3-16-22",420,35.1642857142857
"22858","2008-3-16-23",144,50.5
"22859","2008-3-16-24",2,6
"22860","2008-3-16-3",3,92.6666666666667
"22861","2008-3-16-4",9,86.2222222222222
"22862","2008-3-16-5",348,-2.69827586206897
"22863","2008-3-16-6",972,-1.04320987654321
"22864","2008-3-16-7",1080,1.53148148148148
"22865","2008-3-16-8",1236,3.1294498381877
"22866","2008-3-16-9",1172,4.51621160409556
"22867","2008-3-16-NA",169,NA
"22868","2008-3-17-",45,56.2666666666667
"22869","2008-3-17-1",19,46.7894736842105
"22870","2008-3-17-10",1219,5.70221493027071
"22871","2008-3-17-11",1281,7.68618266978923
"22872","2008-3-17-12",1217,7.81101068200493
"22873","2008-3-17-13",1289,8.95267649340574
"22874","2008-3-17-14",1192,9.20302013422819
"22875","2008-3-17-15",1251,9.58113509192646
"22876","2008-3-17-16",1257,8.28957836117741
"22877","2008-3-17-17",1287,11.6689976689977
"22878","2008-3-17-18",1160,11.2853448275862
"22879","2008-3-17-19",1213,13.7131079967024
"22880","2008-3-17-2",7,44.2857142857143
"22881","2008-3-17-20",907,19.7353914002205
"22882","2008-3-17-21",794,20.6574307304786
"22883","2008-3-17-22",362,24.9806629834254
"22884","2008-3-17-23",117,44.6068376068376
"22885","2008-3-17-24",3,5
"22886","2008-3-17-3",2,16.5
"22887","2008-3-17-4",11,2.72727272727273
"22888","2008-3-17-5",448,-4.08482142857143
"22889","2008-3-17-6",1385,-0.605054151624549
"22890","2008-3-17-7",1345,1.86840148698885
"22891","2008-3-17-8",1266,2.62717219589257
"22892","2008-3-17-9",1304,5.59739263803681
"22893","2008-3-17-NA",270,NA
"22894","2008-3-18-",65,98.0769230769231
"22895","2008-3-18-1",22,125.545454545455
"22896","2008-3-18-10",1033,9.24104549854792
"22897","2008-3-18-11",1083,15.4616805170822
"22898","2008-3-18-12",1062,11.8596986817326
"22899","2008-3-18-13",1070,19.1495327102804
"22900","2008-3-18-14",1007,20.0238331678252
"22901","2008-3-18-15",1052,21.3231939163498
"22902","2008-3-18-16",1120,27.7946428571429
"22903","2008-3-18-17",1129,29.5704162976085
"22904","2008-3-18-18",1097,28.5205104831358
"22905","2008-3-18-19",1051,25.13986679353
"22906","2008-3-18-2",5,115.4
"22907","2008-3-18-20",807,37.8327137546468
"22908","2008-3-18-21",782,36.4411764705882
"22909","2008-3-18-22",448,66.1584821428571
"22910","2008-3-18-23",163,83.9079754601227
"22911","2008-3-18-3",1,276
"22912","2008-3-18-4",11,-2.63636363636364
"22913","2008-3-18-5",456,-4.48464912280702
"22914","2008-3-18-6",1327,-1.3956292388847
"22915","2008-3-18-7",1257,0.932378679395386
"22916","2008-3-18-8",1196,3.20652173913043
"22917","2008-3-18-9",1171,9.3731853116994
"22918","2008-3-18-NA",1884,NA
"22919","2008-3-19-",107,126.542056074766
"22920","2008-3-19-1",30,183.4
"22921","2008-3-19-10",1187,10.7438921651222
"22922","2008-3-19-11",1235,15.3182186234818
"22923","2008-3-19-12",1133,17.0264783759929
"22924","2008-3-19-13",1223,20.0310711365495
"22925","2008-3-19-14",1113,23.3782569631626
"22926","2008-3-19-15",1158,28.7236614853195
"22927","2008-3-19-16",1191,28.0335852225021
"22928","2008-3-19-17",1196,30.0058528428094
"22929","2008-3-19-18",1128,36.3102836879433
"22930","2008-3-19-19",1190,37.2689075630252
"22931","2008-3-19-2",7,152.571428571429
"22932","2008-3-19-20",923,52.442036836403
"22933","2008-3-19-21",875,48.8274285714286
"22934","2008-3-19-22",516,70.4341085271318
"22935","2008-3-19-23",253,102.173913043478
"22936","2008-3-19-24",4,83.25
"22937","2008-3-19-3",4,134.25
"22938","2008-3-19-4",8,-5.875
"22939","2008-3-19-5",403,-3.35732009925558
"22940","2008-3-19-6",1327,-0.483798040693293
"22941","2008-3-19-7",1258,2.93322734499205
"22942","2008-3-19-8",1258,5.88712241653418
"22943","2008-3-19-9",1210,8.96198347107438
"22944","2008-3-19-NA",653,NA
"22945","2008-3-2-",64,33.65625
"22946","2008-3-2-1",9,30.7777777777778
"22947","2008-3-2-10",1174,2.12265758091993
"22948","2008-3-2-11",1235,5.08744939271255
"22949","2008-3-2-12",1170,5.89145299145299
"22950","2008-3-2-13",1238,7.20516962843296
"22951","2008-3-2-14",1190,9.52268907563025
"22952","2008-3-2-15",1164,11.7233676975945
"22953","2008-3-2-16",1268,11.1553627760252
"22954","2008-3-2-17",1306,12.6799387442573
"22955","2008-3-2-18",1192,16.993288590604
"22956","2008-3-2-19",1190,14.6546218487395
"22957","2008-3-2-2",4,377.25
"22958","2008-3-2-20",911,23.1679473106476
"22959","2008-3-2-21",798,20.6704260651629
"22960","2008-3-2-22",408,32.1176470588235
"22961","2008-3-2-23",145,30.7103448275862
"22962","2008-3-2-24",3,38.6666666666667
"22963","2008-3-2-3",2,-6.5
"22964","2008-3-2-4",4,-4.25
"22965","2008-3-2-5",343,-4.28279883381924
"22966","2008-3-2-6",957,-1.79310344827586
"22967","2008-3-2-7",1041,-1.44668587896254
"22968","2008-3-2-8",1179,0.844783715012723
"22969","2008-3-2-9",1146,2.09685863874346
"22970","2008-3-2-NA",238,NA
"22971","2008-3-20-",77,76.0779220779221
"22972","2008-3-20-1",17,86.1176470588235
"22973","2008-3-20-10",1217,8.12325390304026
"22974","2008-3-20-11",1273,10.7289866457188
"22975","2008-3-20-12",1215,12.8781893004115
"22976","2008-3-20-13",1251,13.0927258193445
"22977","2008-3-20-14",1228,15.5757328990228
"22978","2008-3-20-15",1171,14.6054654141759
"22979","2008-3-20-16",1265,18.5620553359684
"22980","2008-3-20-17",1263,16.7331749802059
"22981","2008-3-20-18",1228,20.9324104234528
"22982","2008-3-20-19",1213,20.9340478153339
"22983","2008-3-20-2",7,69.4285714285714
"22984","2008-3-20-20",909,29.9515951595159
"22985","2008-3-20-21",868,27.7350230414747
"22986","2008-3-20-22",404,44.2450495049505
"22987","2008-3-20-23",162,54.1111111111111
"22988","2008-3-20-24",1,65
"22989","2008-3-20-3",4,74.25
"22990","2008-3-20-4",10,-7.5
"22991","2008-3-20-5",435,-3.77241379310345
"22992","2008-3-20-6",1358,-0.472017673048601
"22993","2008-3-20-7",1326,2.79713423831071
"22994","2008-3-20-8",1263,4.64845605700713
"22995","2008-3-20-9",1268,7.76971608832808
"22996","2008-3-20-NA",288,NA
"22997","2008-3-21-",92,103.597826086957
"22998","2008-3-21-1",28,120.428571428571
"22999","2008-3-21-10",1166,8.83018867924528
"23000","2008-3-21-11",1152,10.5963541666667
"23001","2008-3-21-12",1195,12.9899581589958
"23002","2008-3-21-13",1107,14.5934959349593
"23003","2008-3-21-14",1107,14.6856368563686
"23004","2008-3-21-15",1111,19.4941494149415
"23005","2008-3-21-16",1187,18.4431339511373
"23006","2008-3-21-17",1172,21.5656996587031
"23007","2008-3-21-18",1128,22.4725177304965
"23008","2008-3-21-19",1104,25.5199275362319
"23009","2008-3-21-2",4,78.5
"23010","2008-3-21-20",898,34.184855233853
"23011","2008-3-21-21",845,31.2449704142012
"23012","2008-3-21-22",407,53.2972972972973
"23013","2008-3-21-23",187,76.5508021390374
"23014","2008-3-21-24",5,68.4
"23015","2008-3-21-3",1,234
"23016","2008-3-21-4",11,4.54545454545455
"23017","2008-3-21-5",418,-3.80143540669856
"23018","2008-3-21-6",1335,0.587265917602996
"23019","2008-3-21-7",1334,3.44302848575712
"23020","2008-3-21-8",1234,6.88978930307942
"23021","2008-3-21-9",1189,7.12615643397813
"23022","2008-3-21-NA",1318,NA
"23023","2008-3-22-",47,15.5106382978723
"23024","2008-3-22-1",13,38.2307692307692
"23025","2008-3-22-10",1141,12.3917616126205
"23026","2008-3-22-11",1143,12.4733158355206
"23027","2008-3-22-12",1138,11.9586994727592
"23028","2008-3-22-13",1168,12.1926369863014
"23029","2008-3-22-14",1106,12.6121157323689
"23030","2008-3-22-15",1027,15.4498539435248
"23031","2008-3-22-16",1142,13.0026269702277
"23032","2008-3-22-17",1031,12.1445198836081
"23033","2008-3-22-18",978,11.1840490797546
"23034","2008-3-22-19",868,13.3755760368664
"23035","2008-3-22-2",4,54.25
"23036","2008-3-22-20",564,16.3297872340426
"23037","2008-3-22-21",519,12.0443159922929
"23038","2008-3-22-22",250,16.176
"23039","2008-3-22-23",100,26.44
"23040","2008-3-22-24",1,1
"23041","2008-3-22-3",1,-3
"23042","2008-3-22-4",11,34.0909090909091
"23043","2008-3-22-5",364,-4.00274725274725
"23044","2008-3-22-6",1068,0.00374531835205992
"23045","2008-3-22-7",1147,2.35135135135135
"23046","2008-3-22-8",1155,4.51948051948052
"23047","2008-3-22-9",1156,8.4939446366782
"23048","2008-3-22-NA",166,NA
"23049","2008-3-23-",49,43.3877551020408
"23050","2008-3-23-1",11,65.4545454545455
"23051","2008-3-23-10",1221,1.95331695331695
"23052","2008-3-23-11",1221,3.28665028665029
"23053","2008-3-23-12",1213,4.34707337180544
"23054","2008-3-23-13",1239,4.46731234866828
"23055","2008-3-23-14",1218,6.37848932676519
"23056","2008-3-23-15",1195,6.68619246861925
"23057","2008-3-23-16",1261,6.43457573354481
"23058","2008-3-23-17",1292,8.15479876160991
"23059","2008-3-23-18",1199,10.7789824854045
"23060","2008-3-23-19",1180,10.8338983050847
"23061","2008-3-23-2",4,34.25
"23062","2008-3-23-20",878,16.3678815489749
"23063","2008-3-23-21",848,17.1674528301887
"23064","2008-3-23-22",342,25.7836257309942
"23065","2008-3-23-23",147,32.156462585034
"23066","2008-3-23-24",2,2
"23067","2008-3-23-3",1,-11
"23068","2008-3-23-4",10,-6.3
"23069","2008-3-23-5",337,-4.78635014836795
"23070","2008-3-23-6",1032,-1.57267441860465
"23071","2008-3-23-7",1086,-1.30755064456722
"23072","2008-3-23-8",1185,0.629535864978903
"23073","2008-3-23-9",1158,0.734887737478411
"23074","2008-3-23-NA",116,NA
"23075","2008-3-24-",46,32.695652173913
"23076","2008-3-24-1",9,-1
"23077","2008-3-24-10",1257,3.58074781225139
"23078","2008-3-24-11",1299,4.82063125481139
"23079","2008-3-24-12",1230,6.50081300813008
"23080","2008-3-24-13",1267,5.34727703235991
"23081","2008-3-24-14",1246,9.43017656500803
"23082","2008-3-24-15",1210,8.37685950413223
"23083","2008-3-24-16",1326,7.81975867269985
